species	abundance	interval	survey	region	EPID	PlotID	date	time	temperature	wind_speed	sunshine	cloud_cover	flower_cover	veg_hight	but_moth	activity
Thymelicus lineola	3	1	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus lineola	2	2	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus lineola	5	6	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus lineola	1	1	2	H	HEG21	H30909	17.07.08	12:50	18.5	1	0	100	1	3	B	day
Thymelicus lineola	1	5	2	H	HEG24	H20438	07.07.08	15:10	21	3	10	80	20	15	B	day
Thymelicus lineola	1	3	2	H	HEG26	H2815	17.07.08	14:20	20	1	5	90	5	9	B	day
Thymelicus lineola	1	5	3	H	HEG26	H2815	07.08.08	12:00	27	2	30	0	2	15	B	day
Thymelicus lineola	2	6	2	H	HEG28	H20535	04.07.08	12:30	21	2	25	10	6	12	B	day
Thymelicus lineola	1	5	2	H	HEG29	H20537	04.07.08	13:30	22	1.5	30	10	10	15	B	day
Thymelicus lineola	1	2	2	H	HEG33	H20508	14.07.08	13:30	18.5	1	0	100	30	12	B	day
Thymelicus lineola	1	2	2	H	HEG34	H30402	06.07.08	11:00	21	1.5	10	70	20	12	B	day
Thymelicus lineola	3	6	2	H	HEG34	H30402	06.07.08	11:00	21	1.5	10	70	20	12	B	day
Thymelicus lineola	1	3	2	H	HEG35	H30417	06.07.08	12:10	25	1.5	5	80	15	15	B	day
Thymelicus lineola	1	4	2	H	HEG37	H20245	11.07.08	16:10	24.5	2	5	80	15	20	B	day
Thymelicus lineola	1	1	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus lineola	3	2	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus lineola	2	3	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus lineola	2	4	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus lineola	4	5	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus lineola	1	6	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus lineola	2	4	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	B	day
Thymelicus lineola	2	6	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	B	day
Thymelicus lineola	2	1	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus lineola	1	6	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus lineola	2	4	2	H	HEG44	H20215	15.07.08	14:20	24	2	25	50	7	20	B	day
Thymelicus lineola	1	2	3	H	HEG47	H2818	07.08.08	11:15	26	2.5	30	0	3	15	B	day
Thymelicus lineola	1	1	3	H	HEG48	H5053	07.08.08	17:00	29.5	2	0	50	1	10	B	day
Thymelicus lineola	1	3	3	S	SEG08	S652	20.07.08	16:45	21.5	2	10	80	5	15	B	day
Thymelicus lineola	1	3	3	S	SEG19	S676	20.07.08	15:45	22	2	20	50	1	100	B	day
Thymelicus lineola	1	5	3	S	SEG26	S1022	27.07.08	12:30	26	1.5	30	0	5	25	B	day
Thymelicus lineola	1	6	3	S	SEG28	S1042	27.07.08	10:30	26	1	30	0	2	15	B	day
Thymelicus lineola	1	3	3	S	SEG29	S1043	28.07.08	09:30	25	1	30	0	3	20	B	day
Thymelicus sylvestris	1	2	3	A	AEG06	A34651	02.08.08	17:20	23	0.25	25	60	1	25	B	day
Thymelicus sylvestris	1	3	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Thymelicus sylvestris	1	5	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Thymelicus sylvestris	1	6	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Thymelicus sylvestris	1	2	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Thymelicus sylvestris	1	4	3	A	AEG10	A8338	29.07.08	10:00	23	1	25	10	3	8	B	day
Thymelicus sylvestris	1	1	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Thymelicus sylvestris	1	6	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Thymelicus sylvestris	2	1	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Thymelicus sylvestris	1	3	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Thymelicus sylvestris	2	1	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Thymelicus sylvestris	7	2	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Thymelicus sylvestris	5	3	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Thymelicus sylvestris	5	4	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Thymelicus sylvestris	10	5	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Thymelicus sylvestris	10	6	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Thymelicus sylvestris	1	1	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Thymelicus sylvestris	1	3	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Thymelicus sylvestris	3	4	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Thymelicus sylvestris	1	5	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Thymelicus sylvestris	2	6	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Thymelicus sylvestris	5	1	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Thymelicus sylvestris	1	2	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Thymelicus sylvestris	4	3	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Thymelicus sylvestris	2	4	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Thymelicus sylvestris	2	5	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Thymelicus sylvestris	3	6	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Thymelicus sylvestris	1	1	3	A	AEG33	A41959	01.08.08	14:55	23	0.5	0	100	20	35	B	day
Thymelicus sylvestris	3	1	2	A	AEG34	A43366	01.07.08	13:30	25	1	25	40	20	12	B	day
Thymelicus sylvestris	3	2	2	A	AEG34	A43366	01.07.08	13:30	25	1	25	40	20	12	B	day
Thymelicus sylvestris	4	5	2	A	AEG34	A43366	01.07.08	13:30	25	1	25	40	20	12	B	day
Thymelicus sylvestris	1	6	2	A	AEG34	A43366	01.07.08	13:30	25	1	25	40	20	12	B	day
Thymelicus sylvestris	1	6	3	A	AEG42	A24657	29.07.08	13:15	24	1.5	30	20	13	17	B	day
Thymelicus sylvestris	5	6	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Thymelicus sylvestris	2	3	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Thymelicus sylvestris	4	4	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Thymelicus sylvestris	4	5	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Thymelicus sylvestris	5	2	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Thymelicus sylvestris	5	1	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Thymelicus sylvestris	1	3	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Thymelicus sylvestris	1	2	2	H	HEG06	H30409	06.07.08	10:00	19	1	20	50	25	17	B	day
Thymelicus sylvestris	1	4	2	H	HEG06	H30409	06.07.08	10:00	19	1	20	50	25	17	B	day
Thymelicus sylvestris	2	5	2	H	HEG06	H30409	06.07.08	10:00	19	1	20	50	25	17	B	day
Thymelicus sylvestris	1	6	2	H	HEG06	H30409	06.07.08	10:00	19	1	20	50	25	17	B	day
Thymelicus sylvestris	2	1	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Thymelicus sylvestris	2	2	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Thymelicus sylvestris	2	3	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Thymelicus sylvestris	1	4	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Thymelicus sylvestris	3	5	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Thymelicus sylvestris	2	6	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Thymelicus sylvestris	3	1	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Thymelicus sylvestris	1	3	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Thymelicus sylvestris	2	4	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Thymelicus sylvestris	2	6	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Thymelicus sylvestris	1	2	3	H	HEG09	H30212	11.08.08	11:10	21.5	1.5	20	40	9	18	B	day
Thymelicus sylvestris	1	1	2	H	HEG16	H12643	11.07.08	14:50	22.5	1	0	100	20	17	B	day
Thymelicus sylvestris	1	4	2	H	HEG16	H12643	11.07.08	14:50	22.5	1	0	100	20	17	B	day
Thymelicus sylvestris	2	5	2	H	HEG16	H12643	11.07.08	14:50	22.5	1	0	100	20	17	B	day
Thymelicus sylvestris	1	6	2	H	HEG16	H12643	11.07.08	14:50	22.5	1	0	100	20	17	B	day
Thymelicus sylvestris	1	3	3	H	HEG16	H12643	13.08.08	10:20	21	2	25	30	8	18	B	day
Thymelicus sylvestris	1	2	2	H	HEG17	H14529	15.07.08	10:30	21.5	3	25	40	7	5	B	day
Thymelicus sylvestris	1	3	2	H	HEG17	H14529	15.07.08	10:30	21.5	3	25	40	7	5	B	day
Thymelicus sylvestris	2	5	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	B	day
Thymelicus sylvestris	1	4	2	H	HEG19	H20606	15.07.08	09:40	19	2	30	0	8	25	B	day
Thymelicus sylvestris	1	6	2	H	HEG19	H20606	15.07.08	09:40	19	2	30	0	8	25	B	day
Thymelicus sylvestris	10	1	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus sylvestris	9	2	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus sylvestris	15	3	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus sylvestris	7	4	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus sylvestris	13	5	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus sylvestris	12	6	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Thymelicus sylvestris	1	5	2	H	HEG27	H20121	15.07.08	16:00	25	1.5	10	60	4	10	B	day
Thymelicus sylvestris	1	6	2	H	HEG27	H20121	15.07.08	16:00	25	1.5	10	60	4	10	B	day
Thymelicus sylvestris	2	4	2	H	HEG39	H20436	07.07.08	12:50	22	2	25	30	8	60	B	day
Thymelicus sylvestris	3	5	2	H	HEG41	H888	14.07.08	12:20	18	2.5	0	100	10	10	B	day
Thymelicus sylvestris	2	1	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	B	day
Thymelicus sylvestris	2	4	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	B	day
Thymelicus sylvestris	3	5	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	B	day
Thymelicus sylvestris	2	1	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus sylvestris	1	2	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus sylvestris	1	3	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus sylvestris	1	4	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus sylvestris	2	5	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Thymelicus sylvestris	1	1	2	H	HEG44	H20215	15.07.08	14:20	24	2	25	50	7	20	B	day
Thymelicus sylvestris	1	6	2	H	HEG44	H20215	15.07.08	14:20	24	2	25	50	7	20	B	day
Thymelicus sylvestris	1	5	3	S	SEG49	S1033	25.07.08	14:20	30	1.5	25	20	2	12	B	day
Timandra griseata	1	5	3	S	SEG03	S526	24.07.08	11:45	22	3	25	20	8	30	M	day
Timandra griseata	1	6	3	S	SEG06	S1012	23.07.08	16:00	23	1.5	30	20	4	17	M	day
Timandra griseata	1	4	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	M	day
Timandra griseata	2	6	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	M	day
Tyta luctuosa	1	1	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Tyta luctuosa	1	6	1	H	HEG11	H24761	01.06.08	13:30	25	1	30	20	3	70	M	day
Tyta luctuosa	1	1	3	H	HEG11	H24761	10.08.08	10:15	20	1.5	0	95	10	20	M	day
Tyta luctuosa	1	2	1	H	HEG15	H16781	07.06.08	13:45	26	2	30	30	2	4	M	day
Tyta luctuosa	1	6	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	M	day
Tyta luctuosa	1	2	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	M	day
Tyta luctuosa	1	1	2	H	HEG48	H5053	13.07.08	10:30	17.5	0.5	0	100	7	10	M	day
Vanessa cardui	1	5	3	A	AEG13	A22610	29.07.08	14:10	25.5	1.5	20	20	10	20	B	day
Vanessa cardui	1	3	3	A	AEG21	A21850	05.08.08	11:45	19	1	20	50	9	15	B	day
Vanessa cardui	1	5	3	H	HEG29	H20537	16.08.08	10:45	18	1	25	20	6	15	B	day
Vanessa cardui	1	6	3	H	HEG49	H8020	07.08.08	16:10	30	2.5	30	10	4	12	B	day
Vanessa cardui	1	4	3	H	HEG50	H15457	07.08.08	15:00	30	3	30	0	4	15	B	day
Xanthorhoe spadicearia	1	1	1	A	AEG01	A19557	25.05.08	13:30	19	1	20	70	50	90	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG01	A19557	25.05.08	13:30	19	1	20	70	50	90	M	day
Xanthorhoe spadicearia	1	6	3	A	AEG01	A19557	28.07.08	16:15	23	0.5	0	90	2	20	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG04	A31160	29.05.08	12:45	23	1	10	80	20	70	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG05	A34237	16.05.08	11:45	22	1	25	70	10	40	M	day
Xanthorhoe spadicearia	1	2	1	A	AEG05	A34237	16.05.08	11:45	22	1	25	70	10	40	M	day
Xanthorhoe spadicearia	1	4	1	A	AEG05	A34237	16.05.08	11:45	22	1	25	70	10	40	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG06	A34651	16.05.08	14:30	19	1	15	100	25	30	M	day
Xanthorhoe spadicearia	1	4	1	A	AEG06	A34651	16.05.08	14:30	19	1	15	100	25	30	M	day
Xanthorhoe spadicearia	1	1	1	A	AEG10	A8338	25.05.08	10:45	17	1.5	15	20	25	10	M	day
Xanthorhoe spadicearia	1	3	1	A	AEG12	A20771	25.05.08	14:30	20	2	25	40	30	80	M	day
Xanthorhoe spadicearia	1	5	3	A	AEG12	A20771	28.07.08	17:00	20	0.5	0	100	7	22	M	day
Xanthorhoe spadicearia	1	1	1	A	AEG18	A46500	26.05.08	10:45	19	1	0	100	15	90	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG18	A46500	26.05.08	10:45	19	1	0	100	15	90	M	day
Xanthorhoe spadicearia	1	5	3	A	AEG19	A35463	28.07.08	14:30	23	0	0	70	1	15	M	day
Xanthorhoe spadicearia	1	3	1	A	AEG22	A45310	26.05.08	13:45	22	1	30	10	35	65	M	day
Xanthorhoe spadicearia	1	3	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	M	day
Xanthorhoe spadicearia	1	4	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	M	day
Xanthorhoe spadicearia	1	4	1	A	AEG23	A45122	27.05.08	16:15	22	2	5	20	50	90	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG25	A7116	25.05.08	11:45	19	1.5	10	70	15	7	M	day
Xanthorhoe spadicearia	1	1	1	A	AEG26	A28932	25.05.08	15:45	18	2	15	80	6	7	M	day
Xanthorhoe spadicearia	1	3	1	A	AEG26	A28932	25.05.08	15:45	18	2	15	80	6	7	M	day
Xanthorhoe spadicearia	1	4	3	A	AEG36	A13124	31.07.08	11:10	22.5	0.5	30	0	3	35	M	day
Xanthorhoe spadicearia	1	1	1	A	AEG37	A30361	25.05.08	16:45	18	1	10	60	60	110	M	day
Xanthorhoe spadicearia	1	2	1	A	AEG37	A30361	25.05.08	16:45	18	1	10	60	60	110	M	day
Xanthorhoe spadicearia	1	3	1	A	AEG37	A30361	25.05.08	16:45	18	1	10	60	60	110	M	day
Xanthorhoe spadicearia	1	4	1	A	AEG37	A30361	25.05.08	16:45	18	1	10	60	60	110	M	day
Xanthorhoe spadicearia	2	1	1	A	AEG40	A53417	24.05.08	15:00	21	1	5	80	60	60	M	day
Xanthorhoe spadicearia	1	3	1	A	AEG40	A53417	24.05.08	15:00	21	1	5	80	60	60	M	day
Xanthorhoe spadicearia	2	5	1	A	AEG40	A53417	24.05.08	15:00	21	1	5	80	60	60	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG40	A53417	24.05.08	15:00	21	1	5	80	60	60	M	day
Xanthorhoe spadicearia	1	1	1	A	AEG43	A49542	30.05.08	10:00	20	0	30	20	20	30	M	day
Xanthorhoe spadicearia	1	6	1	A	AEG43	A49542	30.05.08	10:00	20	0	30	20	20	30	M	day
Xanthorhoe spadicearia	1	3	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	M	day
Xanthorhoe spadicearia	1	4	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	M	day
Xanthorhoe spadicearia	2	4	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Xanthorhoe spadicearia	1	5	1	A	AEG44	A33605	29.05.08	11:20	24	1	5	80	30	40	M	day
Xanthorhoe spadicearia	1	1	1	A	AEG45	A37099	16.05.08	16:00	20	1	25	60	60	60	M	day
Xanthorhoe spadicearia	1	2	1	A	AEG45	A37099	16.05.08	16:00	20	1	25	60	60	60	M	day
Xanthorhoe spadicearia	1	4	1	A	AEG46	A33626	16.05.08	11:00	17	1.5	20	50	20	30	M	day
Xanthorhoe spadicearia	1	5	3	A	AEG46	A33626	02.08.08	15:40	24.5	1	10	70	4	15	M	day
Xanthorhoe spadicearia	1	3	1	A	AEG47	A35283	29.05.08	14:45	23	0	0	80	5	10	M	day
Xanthorhoe spadicearia	2	1	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Xanthorhoe spadicearia	1	2	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Xanthorhoe spadicearia	1	4	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Xanthorhoe spadicearia	1	5	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Xanthorhoe spadicearia	1	6	1	H	HEG09	H30212	22.05.08	13:30	17	1	5	70	20	80	M	day
Xanthorhoe spadicearia	1	1	1	H	HEG20	H30205	22.05.08	12:30	16	2	20	60	20	40	M	day
Xanthorhoe spadicearia	1	1	1	H	HEG24	H20438	04.06.08	15:15	21	1	15	50	2	6	M	day
Xanthorhoe spadicearia	1	2	2	H	HEG33	H20508	14.07.08	13:30	18.5	1	0	100	30	12	M	day
Xanthorhoe spadicearia	1	5	1	H	HEG40	H30615	04.06.08	11:00	21	3	25	20	6	60	M	day
Xanthorhoe spadicearia	1	3	2	H	HEG49	H8020	16.07.08	13:25	20	1	0	100	20	12	M	day
Xanthorhoe spadicearia	1	3	3	S	SEG06	S1012	23.07.08	16:00	23	1.5	30	20	4	17	M	day
Xanthorhoe spadicearia	1	6	1	S	SEG16	S706	10.05.08	14:30	26	2	30	10	50	80	M	day
Xanthorhoe spadicearia	1	2	3	S	SEG26	S1022	27.07.08	12:30	26	1.5	30	0	5	25	M	day
Xestia c-nigrum	1	2	2	S	SEG21	S988	17.06.08	13:00	18	1	25	40	3	10	M	night
Zygaena carniolica	4	1	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Zygaena carniolica	5	2	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Zygaena carniolica	10	3	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Zygaena carniolica	1	4	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Zygaena carniolica	9	5	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Zygaena carniolica	2	6	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	M	day
Zygaena carniolica	1	4	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	M	day
Zygaena carniolica	3	1	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Zygaena carniolica	1	4	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	M	day
Zygaena carniolica	1	3	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena carniolica	2	1	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena carniolica	2	2	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena carniolica	1	6	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena carniolica	1	4	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	M	day
Zygaena carniolica	1	5	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	M	day
Zygaena carniolica	1	1	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	M	day
Zygaena carniolica	1	2	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	M	day
Zygaena carniolica	1	3	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	M	day
Zygaena carniolica	1	6	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	M	day
Zygaena carniolica	1	5	3	A	AEG33	A41959	01.08.08	14:55	23	0.5	0	100	20	35	M	day
Zygaena carniolica	1	2	3	A	AEG42	A24657	29.07.08	13:15	24	1.5	30	20	13	17	M	day
Zygaena carniolica	3	1	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	M	day
Zygaena carniolica	4	2	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	M	day
Zygaena carniolica	5	4	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	M	day
Zygaena carniolica	1	5	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	M	day
Zygaena carniolica	2	6	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	M	day
Zygaena carniolica	1	5	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	M	day
Zygaena carniolica	1	3	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	M	day
Zygaena carniolica	2	1	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Zygaena carniolica	2	2	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Zygaena carniolica	3	6	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Zygaena filipendulae	1	5	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	M	day
Zygaena filipendulae	1	6	2	A	AEG22	A45310	25.06.08	10:45	26	1	30	10	10	40	M	day
Zygaena filipendulae	1	3	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena filipendulae	1	4	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena filipendulae	2	5	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena filipendulae	3	1	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena filipendulae	3	2	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	M	day
Zygaena filipendulae	1	2	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	M	day
Zygaena filipendulae	1	1	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	M	day
Zygaena filipendulae	1	3	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	M	day
Zygaena filipendulae	2	4	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	M	day
Zygaena filipendulae	1	2	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	M	day
Zygaena filipendulae	2	3	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	M	day
Zygaena filipendulae	1	2	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	M	day
Zygaena filipendulae	2	3	3	H	HEG09	H30212	11.08.08	11:10	21.5	1.5	20	40	9	18	M	day
Zygaena filipendulae	1	4	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	M	day
Zygaena filipendulae	1	2	3	H	HEG18	H16581	16.08.08	12:05	20.5	1	30	40	6	20	M	day
Zygaena filipendulae	1	4	3	H	HEG18	H16581	16.08.08	12:05	20.5	1	30	40	6	20	M	day
Zygaena filipendulae	2	5	2	H	HEG19	H20606	15.07.08	09:40	19	2	30	0	8	25	M	day
Zygaena filipendulae	1	2	2	H	HEG41	H888	14.07.08	12:20	18	2.5	0	100	10	10	M	day
Zygaena filipendulae	1	3	2	H	HEG41	H888	14.07.08	12:20	18	2.5	0	100	10	10	M	day
Zygaena filipendulae	1	6	3	H	HEG41	H888	11.08.08	12:30	22	2.5	20	50	11	25	M	day
Zygaena filipendulae	1	1	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	M	day
Zygaena filipendulae	1	5	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	M	day
Zygaena filipendulae	1	1	3	H	HEG42	H13708	17.08.08	12:50	22	1.5	25	20	10	17	M	day
Zygaena filipendulae	2	1	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Zygaena filipendulae	2	3	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
Zygaena filipendulae	2	4	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	M	day
